day_of_week,month,meal_slot,scenario,academic_event,is_raining,attendance_pct,actual_attendance
1,8,lunch,rain,,1,0.4815,289
1,8,dinner,rain,,1,0.6166,370
2,8,breakfast,rain,,1,0.3618,217
2,8,lunch,rain,,1,0.5123,307
2,8,dinner,rain,,1,0.6092,366
3,8,breakfast,baseline,,0,0.4365,262
3,8,lunch,baseline,,0,0.6699,402
3,8,dinner,baseline,,0,0.6614,397
4,8,breakfast,pre_holiday,pre_holiday,0,0.4373,262
4,8,lunch,pre_holiday,pre_holiday,0,0.3613,217
4,8,dinner,pre_holiday,pre_holiday,0,0.4807,288
5,8,breakfast,post_holiday,holiday,0,0.3818,229
5,8,lunch,post_holiday,holiday,0,0.5278,317
5,8,dinner,post_holiday,holiday,0,0.5954,357
6,8,breakfast,post_holiday,post_holiday,0,0.3926,236
6,8,lunch,post_holiday,post_holiday,0,0.5843,351
6,8,dinner,post_holiday,post_holiday,0,0.5003,300
0,8,breakfast,rain,,1,0.3207,192
0,8,lunch,rain,,1,0.5291,317
0,8,dinner,rain,,1,0.6538,392
1,8,breakfast,rain,,1,0.3089,185
1,8,lunch,rain,,1,0.5109,307
1,8,dinner,rain,,1,0.6209,373
2,8,breakfast,rain,,1,0.3059,184
2,8,lunch,rain,,1,0.5021,301
2,8,dinner,rain,,1,0.6302,378
3,8,breakfast,baseline,,0,0.5062,304
3,8,lunch,baseline,,0,0.6181,371
3,8,dinner,baseline,,0,0.8075,485
4,8,breakfast,baseline,,0,0.4477,269
4,8,lunch,baseline,,0,0.6227,374
4,8,dinner,baseline,,0,0.7303,438
5,8,breakfast,weekend,,0,0.3205,192
5,8,lunch,weekend,,0,0.7129,428
5,8,dinner,weekend,,0,0.7981,479
6,8,breakfast,rain_weekend,,1,0.1845,111
6,8,lunch,rain_weekend,,1,0.7029,422
6,8,dinner,rain_weekend,,1,0.6572,394
0,8,breakfast,rain,,1,0.3529,212
0,8,lunch,rain,,1,0.5454,327
0,8,dinner,rain,,1,0.6626,398
1,8,breakfast,rain,,1,0.3086,185
1,8,lunch,rain,,1,0.5261,316
1,8,dinner,rain,,1,0.5633,338
2,8,breakfast,baseline,,0,0.4607,276
2,8,lunch,baseline,,0,0.7271,436
2,8,dinner,baseline,,0,0.7552,453
3,8,breakfast,rain,,1,0.3143,189
3,8,lunch,rain,,1,0.6502,390
3,8,dinner,rain,,1,0.6772,406
4,8,breakfast,rain,,1,0.3316,199
4,8,lunch,rain,,1,0.5017,301
4,8,dinner,rain,,1,0.5647,339
5,8,breakfast,rain_weekend,,1,0.2015,121
5,8,lunch,rain_weekend,,1,0.5101,306
5,8,dinner,rain_weekend,,1,0.6054,363
6,8,breakfast,best_menu,,0,0.5159,310
6,8,lunch,best_menu,,0,0.8253,495
6,8,dinner,best_menu,,0,0.8125,488
0,8,breakfast,baseline,,0,0.4074,244
0,8,lunch,baseline,,0,0.7166,430
0,8,dinner,baseline,,0,0.6471,388
1,9,breakfast,baseline,,0,0.465,279
1,9,lunch,baseline,,0,0.7177,431
1,9,dinner,baseline,,0,0.7689,461
2,9,breakfast,rain,,1,0.3171,190
2,9,lunch,rain,,1,0.4895,294
2,9,dinner,rain,,1,0.6085,365
3,9,breakfast,rain,,1,0.2843,171
3,9,lunch,rain,,1,0.5505,330
3,9,dinner,rain,,1,0.5764,346
4,9,breakfast,rain,,1,0.2837,170
4,9,lunch,rain,,1,0.546,328
4,9,dinner,rain,,1,0.6086,365
5,9,breakfast,rain_weekend,,1,0.2052,123
5,9,lunch,rain_weekend,,1,0.6593,396
5,9,dinner,rain_weekend,,1,0.6264,376
6,9,breakfast,rain_weekend,,1,0.1843,111
6,9,lunch,rain_weekend,,1,0.5801,348
6,9,dinner,rain_weekend,,1,0.6527,392
0,9,breakfast,baseline,,0,0.4062,244
0,9,lunch,baseline,,0,0.5617,337
0,9,dinner,baseline,,0,0.6096,366
1,9,breakfast,rain,,1,0.3326,200
1,9,lunch,rain,,1,0.4651,279
1,9,dinner,rain,,1,0.564,338
2,9,breakfast,baseline,,0,0.4271,256
2,9,lunch,baseline,,0,0.6496,390
2,9,dinner,baseline,,0,0.7885,473
3,9,breakfast,rain_exam,exam,1,0.5123,307
3,9,lunch,rain_exam,exam,1,0.6543,393
3,9,dinner,rain_exam,exam,1,0.6384,383
4,9,breakfast,exam,exam,0,0.5671,340
4,9,lunch,exam,exam,0,0.6719,403
4,9,dinner,exam,exam,0,0.7945,477
5,9,breakfast,rain_exam,exam,1,0.6465,388
5,9,lunch,rain_exam,exam,1,0.7959,478
5,9,dinner,rain_exam,exam,1,0.7054,423
6,9,breakfast,rain_exam,exam,1,0.4789,287
6,9,lunch,rain_exam,exam,1,0.6536,392
6,9,dinner,rain_exam,exam,1,0.7148,429
0,9,breakfast,exam,exam,0,0.6615,397
0,9,lunch,exam,exam,0,0.7565,454
0,9,dinner,exam,exam,0,0.8891,533
1,9,breakfast,rain_exam,exam,1,0.5319,319
1,9,lunch,rain_exam,exam,1,0.7022,421
1,9,dinner,rain_exam,exam,1,0.7341,440
2,9,breakfast,exam,exam,0,0.6911,415
2,9,lunch,exam,exam,0,0.6499,390
2,9,dinner,exam,exam,0,0.7672,460
3,9,breakfast,rain_exam,exam,1,0.534,320
3,9,lunch,rain_exam,exam,1,0.7069,424
3,9,dinner,rain_exam,exam,1,0.7539,452
4,9,breakfast,exam,exam,0,0.6706,402
4,9,lunch,exam,exam,0,0.7456,447
4,9,dinner,exam,exam,0,0.9498,570
5,9,breakfast,exam,exam,0,0.6535,392
5,9,lunch,exam,exam,0,0.8202,492
5,9,dinner,exam,exam,0,0.8747,525
6,9,breakfast,exam,exam,0,0.6064,364
6,9,lunch,exam,exam,0,0.7746,465
6,9,dinner,exam,exam,0,0.9524,571
0,9,breakfast,rain,,1,0.3498,210
0,9,lunch,rain,,1,0.4493,270
0,9,dinner,rain,,1,0.6305,378
1,9,breakfast,rain,,1,0.2982,179
1,9,lunch,rain,,1,0.635,381
1,9,dinner,rain,,1,0.63,378
2,9,breakfast,rain,,1,0.3173,190
2,9,lunch,rain,,1,0.4479,269
2,9,dinner,rain,,1,0.5948,357
3,9,breakfast,baseline,,0,0.4274,256
3,9,lunch,baseline,,0,0.5913,355
3,9,dinner,baseline,,0,0.8286,497
4,9,breakfast,baseline,,0,0.4686,281
4,9,lunch,baseline,,0,0.6103,366
4,9,dinner,baseline,,0,0.7356,441
5,9,breakfast,weekend,,0,0.2761,166
5,9,lunch,weekend,,0,0.6415,385
5,9,dinner,weekend,,0,0.7446,447
6,9,breakfast,best_menu,,0,0.4666,280
6,9,lunch,best_menu,,0,0.814,488
6,9,dinner,best_menu,,0,0.9169,550
0,9,breakfast,baseline,,0,0.4259,256
0,9,lunch,baseline,,0,0.6483,389
0,9,dinner,baseline,,0,0.7688,461
1,9,breakfast,baseline,,0,0.4768,286
1,9,lunch,baseline,,0,0.6726,404
1,9,dinner,baseline,,0,0.7696,462
2,9,breakfast,baseline,,0,0.4371,262
2,9,lunch,baseline,,0,0.564,338
2,9,dinner,baseline,,0,0.7016,421
3,10,breakfast,pre_holiday,pre_holiday,0,0.3792,228
3,10,lunch,pre_holiday,pre_holiday,0,0.4313,259
3,10,dinner,pre_holiday,pre_holiday,0,0.5753,345
4,10,breakfast,post_holiday,holiday,0,0.392,235
4,10,lunch,post_holiday,holiday,0,0.4969,298
4,10,dinner,post_holiday,holiday,0,0.6179,371
5,10,breakfast,post_holiday,post_holiday,0,0.4018,241
5,10,lunch,post_holiday,post_holiday,0,0.5123,307
5,10,dinner,post_holiday,post_holiday,0,0.6846,411
6,10,breakfast,best_menu,,0,0.5056,303
6,10,lunch,best_menu,,0,0.7198,432
6,10,dinner,best_menu,,0,0.9182,551
0,10,breakfast,baseline,,0,0.4598,276
0,10,lunch,baseline,,0,0.7468,448
0,10,dinner,baseline,,0,0.8358,501
1,10,breakfast,baseline,,0,0.4386,263
1,10,lunch,baseline,,0,0.6571,394
1,10,dinner,baseline,,0,0.6997,420
2,10,breakfast,baseline,,0,0.463,278
2,10,lunch,baseline,,0,0.6463,388
2,10,dinner,baseline,,0,0.7912,475
3,10,breakfast,baseline,,0,0.4562,274
3,10,lunch,baseline,,0,0.6276,377
3,10,dinner,baseline,,0,0.8405,504
4,10,breakfast,baseline,,0,0.4384,263
4,10,lunch,baseline,,0,0.6336,380
4,10,dinner,baseline,,0,0.7617,457
5,10,breakfast,weekend,,0,0.2674,160
5,10,lunch,weekend,,0,0.6136,368
5,10,dinner,weekend,,0,0.7277,437
6,10,breakfast,best_menu,,0,0.5059,304
6,10,lunch,best_menu,,0,0.8406,504
6,10,dinner,best_menu,,0,0.8878,533
0,10,breakfast,baseline,,0,0.4059,244
0,10,lunch,baseline,,0,0.6099,366
0,10,dinner,baseline,,0,0.7852,471
1,10,breakfast,baseline,,0,0.4239,254
1,10,lunch,baseline,,0,0.6415,385
1,10,dinner,baseline,,0,0.8819,529
2,10,breakfast,baseline,,0,0.425,255
2,10,lunch,baseline,,0,0.6245,375
2,10,dinner,baseline,,0,0.7555,453
3,10,breakfast,rain,,1,0.3159,190
3,10,lunch,rain,,1,0.4717,283
3,10,dinner,rain,,1,0.5846,351
4,10,breakfast,baseline,,0,0.4441,266
4,10,lunch,baseline,,0,0.6046,363
4,10,dinner,baseline,,0,0.7394,444
5,10,breakfast,weekend,,0,0.3213,193
5,10,lunch,weekend,,0,0.6944,417
5,10,dinner,weekend,,0,0.8083,485
6,10,breakfast,best_menu,,0,0.5577,335
6,10,lunch,best_menu,,0,0.824,494
6,10,dinner,best_menu,,0,0.9623,577
0,10,breakfast,baseline,,0,0.4712,283
0,10,lunch,baseline,,0,0.6283,377
0,10,dinner,baseline,,0,0.7647,459
1,10,breakfast,baseline,,0,0.4265,256
1,10,lunch,baseline,,0,0.6015,361
1,10,dinner,baseline,,0,0.7609,457
2,10,breakfast,baseline,,0,0.4203,252
2,10,lunch,baseline,,0,0.6295,378
2,10,dinner,baseline,,0,0.7444,447
3,10,breakfast,baseline,,0,0.4421,265
3,10,lunch,baseline,,0,0.6254,375
3,10,dinner,baseline,,0,0.7404,444
4,10,breakfast,baseline,,0,0.4062,244
4,10,lunch,baseline,,0,0.5916,355
4,10,dinner,baseline,,0,0.5933,356
5,10,breakfast,weekend,,0,0.2905,174
5,10,lunch,weekend,,0,0.6714,403
5,10,dinner,weekend,,0,0.8527,512
6,10,breakfast,best_menu,,0,0.5367,322
6,10,lunch,best_menu,,0,0.7763,466
6,10,dinner,best_menu,,0,0.9739,584
0,10,breakfast,baseline,,0,0.4205,252
0,10,lunch,baseline,,0,0.5464,328
0,10,dinner,baseline,,0,0.7235,434
1,10,breakfast,baseline,,0,0.532,319
1,10,lunch,baseline,,0,0.6365,382
1,10,dinner,baseline,,0,0.7041,422
2,10,breakfast,baseline,,0,0.4699,282
2,10,lunch,baseline,,0,0.5439,326
2,10,dinner,baseline,,0,0.783,470
3,10,breakfast,baseline,,0,0.4657,279
3,10,lunch,baseline,,0,0.6222,373
3,10,dinner,baseline,,0,0.7839,470
4,10,breakfast,baseline,,0,0.422,253
4,10,lunch,baseline,,0,0.7271,436
4,10,dinner,baseline,,0,0.7289,437
5,10,breakfast,weekend,,0,0.242,145
5,10,lunch,weekend,,0,0.7715,463
5,10,dinner,weekend,,0,0.8754,525
6,11,breakfast,best_menu,,0,0.5572,334
6,11,lunch,best_menu,,0,0.8357,501
6,11,dinner,best_menu,,0,0.8537,512
0,11,breakfast,baseline,,0,0.4209,253
0,11,lunch,baseline,,0,0.6025,361
0,11,dinner,baseline,,0,0.8176,491
1,11,breakfast,baseline,,0,0.4246,255
1,11,lunch,baseline,,0,0.5962,358
1,11,dinner,baseline,,0,0.7113,427
2,11,breakfast,baseline,,0,0.414,248
2,11,lunch,baseline,,0,0.6514,391
2,11,dinner,baseline,,0,0.7948,477
3,11,breakfast,rain,,1,0.3423,205
3,11,lunch,rain,,1,0.5203,312
3,11,dinner,rain,,1,0.6225,373
4,11,breakfast,baseline,,0,0.4866,292
4,11,lunch,baseline,,0,0.5945,357
4,11,dinner,baseline,,0,0.771,463
5,11,breakfast,weekend,,0,0.2747,165
5,11,lunch,weekend,,0,0.6659,400
5,11,dinner,weekend,,0,0.87,522
6,11,breakfast,best_menu,,0,0.4903,294
6,11,lunch,best_menu,,0,0.8195,492
6,11,dinner,best_menu,,0,0.8895,534
0,11,breakfast,baseline,,0,0.4424,265
0,11,lunch,baseline,,0,0.6478,389
0,11,dinner,baseline,,0,0.7272,436
1,11,breakfast,baseline,,0,0.3837,230
1,11,lunch,baseline,,0,0.6381,383
1,11,dinner,baseline,,0,0.8697,522
2,11,breakfast,baseline,,0,0.3876,233
2,11,lunch,baseline,,0,0.6133,368
2,11,dinner,baseline,,0,0.8373,502
3,11,breakfast,baseline,,0,0.4198,252
3,11,lunch,baseline,,0,0.5986,359
3,11,dinner,baseline,,0,0.7164,430
4,11,breakfast,baseline,,0,0.4982,299
4,11,lunch,baseline,,0,0.6867,412
4,11,dinner,baseline,,0,0.7774,466
5,11,breakfast,weekend,,0,0.2681,161
5,11,lunch,weekend,,0,0.7299,438
5,11,dinner,weekend,,0,0.699,419
6,11,breakfast,best_menu,,0,0.5463,328
6,11,lunch,best_menu,,0,0.7272,436
6,11,dinner,best_menu,,0,0.8263,496
0,11,breakfast,baseline,,0,0.4681,281
0,11,lunch,baseline,,0,0.6871,412
0,11,dinner,baseline,,0,0.7864,472
1,11,breakfast,baseline,,0,0.4231,254
1,11,lunch,baseline,,0,0.5791,347
1,11,dinner,baseline,,0,0.7193,432
2,11,breakfast,rain_exam,exam,1,0.599,359
2,11,lunch,rain_exam,exam,1,0.5547,333
2,11,dinner,rain_exam,exam,1,0.6872,412
3,11,breakfast,exam,exam,0,0.6541,392
3,11,lunch,exam,exam,0,0.6502,390
3,11,dinner,exam,exam,0,1.0,600
4,11,breakfast,exam,exam,0,0.67,402
4,11,lunch,exam,exam,0,0.7568,454
4,11,dinner,exam,exam,0,0.8412,505
5,11,breakfast,exam,exam,0,0.7603,456
5,11,lunch,exam,exam,0,0.7922,475
5,11,dinner,exam,exam,0,0.9237,554
6,11,breakfast,exam,exam,0,0.5978,359
6,11,lunch,exam,exam,0,0.8083,485
6,11,dinner,exam,exam,0,0.8082,485
0,11,breakfast,exam,exam,0,0.5648,339
0,11,lunch,exam,exam,0,0.6136,368
0,11,dinner,exam,exam,0,0.8887,533
1,11,breakfast,exam,exam,0,0.5466,328
1,11,lunch,exam,exam,0,0.765,459
1,11,dinner,exam,exam,0,1.0,600
2,11,breakfast,exam,exam,0,0.6366,382
2,11,lunch,exam,exam,0,0.7339,440
2,11,dinner,exam,exam,0,0.9282,557
3,11,breakfast,exam,exam,0,0.6321,379
3,11,lunch,exam,exam,0,0.7353,441
3,11,dinner,exam,exam,0,0.8875,533
4,11,breakfast,exam,exam,0,0.6431,386
4,11,lunch,exam,exam,0,0.7263,436
4,11,dinner,exam,exam,0,0.9623,577
5,11,breakfast,exam,exam,0,0.6748,405
5,11,lunch,exam,exam,0,0.8342,501
5,11,dinner,exam,exam,0,0.8399,504
6,11,breakfast,exam,exam,0,0.6782,407
6,11,lunch,exam,exam,0,0.9252,555
6,11,dinner,exam,exam,0,0.784,470
0,11,breakfast,baseline,,0,0.4651,279
0,11,lunch,baseline,,0,0.6535,392
0,11,dinner,baseline,,0,0.867,520
1,12,breakfast,baseline,,0,0.4826,290
1,12,lunch,baseline,,0,0.6922,415
1,12,dinner,baseline,,0,0.7923,475
2,12,breakfast,baseline,,0,0.5007,300
2,12,lunch,baseline,,0,0.6956,417
2,12,dinner,baseline,,0,0.786,472
3,12,breakfast,rain,,1,0.3224,193
3,12,lunch,rain,,1,0.53,318
3,12,dinner,rain,,1,0.6658,399
4,12,breakfast,baseline,,0,0.4195,252
4,12,lunch,baseline,,0,0.5802,348
4,12,dinner,baseline,,0,0.7049,423
5,12,breakfast,weekend,,0,0.2994,180
5,12,lunch,weekend,,0,0.7121,427
5,12,dinner,weekend,,0,0.8147,489
6,12,breakfast,best_menu,,0,0.5959,358
6,12,lunch,best_menu,,0,0.7829,470
6,12,dinner,best_menu,,0,0.8688,521
0,12,breakfast,baseline,,0,0.3839,230
0,12,lunch,baseline,,0,0.5933,356
0,12,dinner,baseline,,0,0.8089,485
1,12,breakfast,baseline,,0,0.4902,294
1,12,lunch,baseline,,0,0.7099,426
1,12,dinner,baseline,,0,0.7278,437
2,12,breakfast,baseline,,0,0.4903,294
2,12,lunch,baseline,,0,0.6097,366
2,12,dinner,baseline,,0,0.8021,481
3,12,breakfast,baseline,,0,0.4328,260
3,12,lunch,baseline,,0,0.5928,356
3,12,dinner,baseline,,0,0.7706,462
4,12,breakfast,baseline,,0,0.4434,266
4,12,lunch,baseline,,0,0.5689,341
4,12,dinner,baseline,,0,0.685,411
5,12,breakfast,weekend,,0,0.3443,207
5,12,lunch,weekend,,0,0.722,433
5,12,dinner,weekend,,0,0.7591,455
6,12,breakfast,rain_weekend,,1,0.1962,118
6,12,lunch,rain_weekend,,1,0.5818,349
6,12,dinner,rain_weekend,,1,0.6155,369
0,12,breakfast,baseline,,0,0.3586,215
0,12,lunch,baseline,,0,0.6738,404
0,12,dinner,baseline,,0,0.7222,433
1,12,breakfast,post_holiday,holiday,0,0.4352,261
1,12,lunch,post_holiday,holiday,0,0.5107,306
1,12,dinner,post_holiday,holiday,0,0.5989,359
2,12,breakfast,post_holiday,holiday,0,0.396,238
2,12,lunch,post_holiday,holiday,0,0.5225,314
2,12,dinner,post_holiday,holiday,0,0.5536,332
3,12,breakfast,post_holiday,holiday,0,0.4226,254
3,12,lunch,post_holiday,holiday,0,0.5449,327
3,12,dinner,post_holiday,holiday,0,0.6562,394
4,12,breakfast,post_holiday,holiday,0,0.3631,218
4,12,lunch,post_holiday,holiday,0,0.6144,369
4,12,dinner,post_holiday,holiday,0,0.6238,374
5,12,breakfast,post_holiday,holiday,0,0.4169,250
5,12,lunch,post_holiday,holiday,0,0.5104,306
5,12,dinner,post_holiday,holiday,0,0.6032,362
6,12,breakfast,post_holiday,holiday,0,0.3833,230
6,12,lunch,post_holiday,holiday,0,0.5529,332
6,12,dinner,post_holiday,holiday,0,0.7393,444
0,12,breakfast,post_holiday,holiday,0,0.3104,186
0,12,lunch,post_holiday,holiday,0,0.5558,333
0,12,dinner,post_holiday,holiday,0,0.6353,381
1,12,breakfast,post_holiday,holiday,0,0.3947,237
1,12,lunch,post_holiday,holiday,0,0.5523,331
1,12,dinner,post_holiday,holiday,0,0.6319,379
2,12,breakfast,post_holiday,holiday,0,0.4021,241
2,12,lunch,post_holiday,holiday,0,0.5182,311
2,12,dinner,post_holiday,holiday,0,0.5853,351
3,12,breakfast,post_holiday,holiday,0,0.3614,217
3,12,lunch,post_holiday,holiday,0,0.546,328
3,12,dinner,post_holiday,holiday,0,0.5576,335
4,12,breakfast,post_holiday,holiday,0,0.3547,213
4,12,lunch,post_holiday,holiday,0,0.5225,313
4,12,dinner,post_holiday,holiday,0,0.6863,412
5,12,breakfast,post_holiday,holiday,0,0.4008,240
5,12,lunch,post_holiday,holiday,0,0.4649,279
5,12,dinner,post_holiday,holiday,0,0.7264,436
6,12,breakfast,post_holiday,holiday,0,0.4302,258
6,12,lunch,post_holiday,holiday,0,0.5859,352
6,12,dinner,post_holiday,holiday,0,0.6626,398
0,12,breakfast,post_holiday,holiday,0,0.388,233
0,12,lunch,post_holiday,holiday,0,0.5213,313
0,12,dinner,post_holiday,holiday,0,0.6348,381
1,12,breakfast,post_holiday,holiday,0,0.3208,192
1,12,lunch,post_holiday,holiday,0,0.5903,354
1,12,dinner,post_holiday,holiday,0,0.6292,378
2,12,breakfast,post_holiday,holiday,0,0.3661,220
2,12,lunch,post_holiday,holiday,0,0.5572,334
2,12,dinner,post_holiday,holiday,0,0.588,353
3,12,breakfast,post_holiday,holiday,0,0.3958,237
3,12,lunch,post_holiday,holiday,0,0.5642,338
3,12,dinner,post_holiday,holiday,0,0.6232,374
